unit,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_1_rolling_mean,sensor_1_rolling_std,sensor_2_rolling_mean,sensor_2_rolling_std,sensor_3_rolling_mean,sensor_3_rolling_std,sensor_4_rolling_mean,sensor_4_rolling_std,sensor_5_rolling_mean,sensor_5_rolling_std,sensor_6_rolling_mean,sensor_6_rolling_std,sensor_7_rolling_mean,sensor_7_rolling_std,sensor_8_rolling_mean,sensor_8_rolling_std,RUL
5,12,-0.0009,-0.0001,100.0,518.67,641.97,1583.89,1394.07,14.62,21.6,554.27,2388.02,9070.86,1.3,47.12,522.96,2388.01,8147.24,8.4233,0.03,391,2388,100.0,38.87,23.3806,518.67,0.0,642.0166666666667,0.14571661996237822,1584.3533333333335,0.7766809726871944,1392.4866666666667,1.9560760039767833,14.62,0.0,21.603333333333335,0.0057735026918928015,554.4366666666666,0.35104605585780396,2388.0,0.03464101615118195,257
5,13,-0.0051,-0.0005,100.0,518.67,641.9,1579.55,1402.31,14.62,21.61,554.75,2388.03,9056.42,1.3,47.11,522.42,2387.94,8149.69,8.386,0.03,392,2388,100.0,38.96,23.4476,518.67,0.0,641.9233333333333,0.040414518842867106,1582.8966666666668,2.9770007278024213,1396.4899999999998,5.064030015708848,14.62,0.0,21.606666666666666,0.005773502691894596,554.4066666666666,0.2993882651896895,2388.0033333333336,0.037859388971987415,256
5,14,-0.0,0.0004,100.0,518.67,641.93,1578.03,1396.28,14.62,21.61,554.52,2387.97,9062.88,1.3,47.26,522.19,2388.03,8153.4,8.4214,0.03,393,2388,100.0,39.07,23.3733,518.67,0.0,641.9333333333333,0.03511884584232815,1580.49,3.040986681984165,1397.5533333333333,4.265024423533007,14.62,0.0,21.606666666666666,0.005773502691894596,554.5133333333333,0.24006943440036035,2388.0066666666667,0.03214550253673773,255
5,15,0.0011,-0.0001,100.0,518.67,641.88,1589.42,1394.11,14.62,21.61,554.45,2388.07,9066.3,1.3,47.09,522.74,2388.03,8144.15,8.4073,0.03,391,2388,100.0,38.96,23.4795,518.67,0.0,641.9033333333333,0.02516611478360568,1582.3333333333333,6.1841113616538665,1397.5666666666666,4.248721376288775,14.62,0.0,21.61,0.0,554.5733333333334,0.15695009822648562,2388.023333333333,0.05033222956897928,254
5,16,-0.0037,0.0004,100.0,518.67,641.56,1578.43,1390.29,14.62,21.61,555.11,2388.0,9065.46,1.3,47.08,522.24,2388.02,8144.59,8.4266,0.03,391,2388,100.0,39.12,23.4884,518.67,0.0,641.79,0.20074859899889633,1581.96,6.463644482797873,1393.5599999999997,3.032639114698568,14.62,0.0,21.61,0.0,554.6933333333333,0.36253735439715096,2388.013333333333,0.05131601439469172,253
5,17,-0.0008,-0.0001,100.0,518.67,642.0,1581.87,1400.59,14.62,21.61,554.31,2387.98,9066.79,1.3,47.11,522.89,2388.02,8153.44,8.4072,0.03,391,2388,100.0,39.04,23.4556,518.67,0.0,641.8133333333334,0.22744962812314892,1583.24,5.621627878115168,1394.9966666666667,5.206931277953807,14.62,0.0,21.61,0.0,554.6233333333333,0.4272391992002871,2388.016666666667,0.04725815626279584,252
5,18,-0.0027,0.0001,100.0,518.67,642.05,1584.71,1391.09,14.62,21.61,554.25,2388.07,9066.52,1.3,46.98,522.64,2387.97,8143.8,8.4151,0.03,392,2388,100.0,39.02,23.461,518.67,0.0,641.8699999999999,0.26962937525427905,1581.67,3.1447734417607185,1393.99,5.729746940310696,14.62,0.0,21.61,0.0,554.5566666666667,0.48013886880081785,2388.0166666666664,0.04725815626279584,251
5,19,-0.0009,-0.0002,100.0,518.67,642.36,1588.06,1397.43,14.62,21.61,554.38,2387.95,9071.5,1.3,46.98,522.65,2387.99,8151.75,8.3674,0.03,392,2388,100.0,38.97,23.3752,518.67,0.0,642.1366666666667,0.1950213663506803,1584.8799999999999,3.098499636921186,1396.3700000000001,4.837892102972237,14.62,0.0,21.61,0.0,554.3133333333333,0.06506407098670619,2388.0,0.06244997998390595,250
5,20,0.0019,0.0002,100.0,518.67,642.27,1582.85,1393.07,14.62,21.61,554.69,2387.98,9060.46,1.3,47.13,522.0,2387.99,8147.39,8.3831,0.03,391,2388,100.0,38.86,23.3702,518.67,0.0,642.2266666666666,0.15947831618516795,1585.2066666666667,2.6402714506909715,1393.8633333333335,3.243598824351427,14.62,0.0,21.61,0.0,554.44,0.22605309110921123,2388.0,0.062449979983905946,249
5,21,-0.0017,-0.0003,100.0,518.67,642.05,1581.71,1397.41,14.62,21.6,554.37,2387.99,9061.69,1.3,47.23,522.4,2388.01,8150.0,8.4071,0.03,391,2388,100.0,38.94,23.3812,518.67,0.0,642.2266666666667,0.15947831618516795,1584.2066666666667,3.385414794871567,1395.97,2.5114935795260704,14.62,0.0,21.606666666666666,0.005773502691894596,554.48,0.18193405398665521,2387.9733333333334,0.02081665999215749,248
5,22,0.0014,-0.0002,100.0,518.67,642.38,1581.33,1399.59,14.62,21.61,554.31,2387.99,9071.71,1.3,47.16,522.75,2388.01,8148.04,8.3886,0.03,392,2388,100.0,39.05,23.4457,518.67,0.0,642.2333333333332,0.16802777548147008,1581.9633333333331,0.7910330798005499,1396.6899999999998,3.3190962625389706,14.62,0.0,21.606666666666666,0.005773502691894596,554.4566666666666,0.2042873792806393,2387.986666666666,0.005773502687132337,247
5,23,0.0052,-0.0001,100.0,518.67,641.57,1582.59,1399.12,14.62,21.6,554.48,2387.97,9067.58,1.3,47.18,522.7,2388.03,8155.34,8.3548,0.03,391,2388,100.0,39.05,23.3328,518.67,0.0,642.0,0.4073082370882844,1581.8766666666668,0.6463229327038222,1398.7066666666667,1.1472721269746744,14.62,0.0,21.603333333333335,0.0057735026918928015,554.3866666666667,0.08621678104243975,2387.983333333333,0.011547005383782014,246
5,24,0.0002,0.0002,100.0,518.67,642.13,1592.43,1400.89,14.62,21.61,554.1,2388.01,9066.39,1.3,47.25,522.21,2387.96,8156.04,8.4095,0.03,391,2388,100.0,39.14,23.4933,518.67,0.0,642.0266666666666,0.414769012021505,1585.45,6.077598209819307,1399.8666666666668,0.9168605855489163,14.62,0.0,21.606666666666666,0.005773502691894596,554.2966666666667,0.19035055380351992,2387.99,0.020000000000303924,245
5,25,0.0026,-0.0005,100.0,518.67,642.05,1582.82,1397.33,14.62,21.61,554.78,2387.98,9067.26,1.3,47.19,522.81,2387.97,8144.37,8.4151,0.03,392,2388,100.0,39.19,23.4193,518.67,0.0,641.9166666666666,0.30287511177599413,1585.9466666666667,5.615908949878991,1399.1133333333335,1.7800093632712888,14.62,0.0,21.606666666666666,0.005773502691894596,554.4533333333333,0.3407834111768342,2387.9866666666667,0.020816659994933664,244
5,26,0.0012,0.0,100.0,518.67,641.61,1578.77,1398.19,14.62,21.61,554.93,2388.03,9065.14,1.3,47.17,522.41,2387.99,8146.04,8.3536,0.03,393,2388,100.0,39.05,23.5227,518.67,0.0,641.93,0.2799999999999954,1584.6733333333332,7.016055396968704,1398.8033333333333,1.8575611250598298,14.62,0.0,21.61,0.0,554.6033333333334,0.44230457078052643,2388.0066666666667,0.025166114784536696,243
5,27,-0.0001,-0.0002,100.0,518.67,642.22,1582.69,1394.22,14.62,21.6,554.27,2388.01,9070.7,1.3,47.01,522.5,2387.98,8153.92,8.4066,0.03,390,2388,100.0,38.97,23.3803,518.67,0.0,641.9599999999999,0.31480152477391704,1581.4266666666665,2.301658822097662,1396.58,2.088564100045987,14.62,0.0,21.606666666666666,0.005773502691894596,554.66,0.3459768778401821,2388.0066666666667,0.025166114784536696,242
5,28,-0.0015,-0.0005,100.0,518.67,641.97,1575.77,1402.43,14.62,21.61,554.6,2388.05,9069.66,1.3,47.3,522.4,2387.95,8148.49,8.3934,0.03,392,2388,100.0,39.04,23.3974,518.67,0.0,641.9333333333333,0.3066485501895178,1579.0766666666668,3.47017770918807,1398.28,4.105739884600596,14.62,0.0,21.606666666666666,0.005773502691894596,554.6,0.3300000000000288,2388.03,0.020000000000446033,241
5,29,0.0037,-0.0005,100.0,518.67,642.48,1576.5,1392.82,14.62,21.61,554.63,2387.97,9068.63,1.3,46.97,522.78,2387.99,8147.67,8.3735,0.03,390,2388,100.0,39.01,23.41,518.67,0.0,642.2233333333334,0.25501633934554446,1578.32,3.8020915296734286,1396.49,5.191598982972543,14.62,0.0,21.606666666666666,0.005773502691894596,554.5,0.19974984355440922,2388.0099999999998,0.04000000000047995,240
5,30,0.0007,-0.0004,100.0,518.67,642.66,1574.8,1397.69,14.62,21.6,555.05,2387.96,9059.85,1.3,47.24,522.87,2388.02,8150.15,8.4038,0.03,392,2388,100.0,38.81,23.4437,518.67,0.0,642.37,0.3579106033632017,1575.6899999999998,0.8528188553382324,1397.6466666666665,4.805146546499286,14.62,0.0,21.606666666666666,0.005773502691894596,554.7599999999999,0.25159491250816035,2387.9933333333333,0.049328828623574704,239
5,31,-0.0014,-0.0003,100.0,518.67,642.06,1585.84,1402.33,14.62,21.61,554.3,2387.97,9064.3,1.3,47.08,522.24,2387.99,8146.32,8.3824,0.03,391,2388,100.0,39.12,23.5503,518.67,0.0,642.4,0.30789608636653815,1579.0466666666664,5.944285771507497,1397.6133333333335,4.755463524550802,14.62,0.0,21.606666666666666,0.005773502691894596,554.66,0.3758989225842476,2387.9666666666667,0.0057735026945821425,238
5,32,0.0043,-0.0001,100.0,518.67,642.41,1582.76,1397.12,14.62,21.61,554.32,2387.98,9059.42,1.3,47.39,522.4,2387.94,8146.33,8.3851,0.03,390,2388,100.0,39.01,23.4547,518.67,0.0,642.3766666666667,0.30138568866680865,1581.1333333333332,5.696923146167766,1399.0466666666669,2.8576972081260434,14.62,0.0,21.606666666666666,0.005773502691894596,554.5566666666666,0.4273562136360058,2387.97,0.01000000000148779,237
5,33,0.0017,-0.0002,100.0,518.67,641.76,1591.02,1402.42,14.62,21.61,554.4,2388.03,9074.12,1.3,47.13,522.07,2387.98,8149.73,8.3967,0.03,392,2388,100.0,39.0,23.433,518.67,0.0,642.0766666666666,0.32532035493226347,1586.54,4.174254424444732,1400.6233333333332,3.0343093667801617,14.62,0.0,21.61,0.0,554.34,0.05291502622100092,2387.9933333333333,0.03214550253689688,236
5,34,0.0017,-0.0,100.0,518.67,641.68,1581.62,1392.22,14.62,21.6,554.29,2387.96,9070.3,1.3,47.21,522.15,2388.03,8151.21,8.395,0.03,392,2388,100.0,38.93,23.3981,518.67,0.0,641.9499999999999,0.40037482438328903,1585.1333333333332,5.129769325547955,1397.2533333333333,5.101307022061363,14.62,0.0,21.606666666666666,0.005773502691894596,554.3366666666667,0.05686240703049564,2387.9900000000002,0.03605551275491716,235
5,35,0.0039,0.0001,100.0,518.67,642.16,1580.02,1395.31,14.62,21.61,553.66,2387.98,9070.45,1.3,47.14,522.45,2388.02,8143.52,8.4074,0.03,391,2388,100.0,39.18,23.4449,518.67,0.0,641.8666666666667,0.25716402029309193,1584.22,5.943063183241514,1396.6499999999999,5.230363276102325,14.62,0.0,21.606666666666666,0.005773502691894596,554.1166666666667,0.39929103838333463,2387.9900000000002,0.03605551275491716,234
5,36,-0.0032,0.0001,100.0,518.67,641.3,1586.91,1394.4,14.62,21.61,554.14,2387.98,9067.67,1.3,47.09,521.96,2387.96,8150.11,8.4091,0.03,391,2388,100.0,38.97,23.4607,518.67,0.0,641.7133333333333,0.4309679029038577,1582.8500000000001,3.605925678657773,1393.9766666666667,1.5879021800271176,14.62,0.0,21.606666666666666,0.005773502691894596,554.0299999999999,0.3290896534379139,2387.9733333333334,0.01154700538576754,233
5,37,-0.0011,0.0001,100.0,518.67,642.04,1585.52,1394.71,14.62,21.61,554.97,2387.96,9068.05,1.3,47.06,522.39,2388.06,8154.54,8.397,0.03,392,2388,100.0,39.0,23.4577,518.67,0.0,641.8333333333334,0.4657610259922234,1584.1499999999999,3.643583400994395,1394.8066666666666,0.46263736698869995,14.62,0.0,21.61,0.0,554.2566666666667,0.6627468093723717,2387.9733333333334,0.01154700538576754,232
5,38,0.002,-0.0002,100.0,518.67,642.38,1584.21,1396.82,14.62,21.61,554.48,2388.02,9068.83,1.3,47.22,522.25,2387.99,8148.21,8.3893,0.03,392,2388,100.0,39.09,23.458,518.67,0.0,641.9066666666666,0.5522076903967499,1585.5466666666669,1.3501975164151538,1395.3100000000002,1.3168523075881142,14.62,0.0,21.61,0.0,554.5300000000001,0.41725292090036853,2387.9866666666667,0.03055050463321582,231
5,39,-0.0,-0.0002,100.0,518.67,641.82,1578.77,1396.39,14.62,21.61,555.04,2388.0,9066.55,1.3,47.2,522.43,2387.98,8148.35,8.4239,0.03,391,2388,100.0,39.03,23.5068,518.67,0.0,642.08,0.28213471959313013,1582.8333333333333,3.579390078398421,1395.9733333333334,1.1150037369142936,14.62,0.0,21.61,0.0,554.83,0.30512292604751995,2387.9933333333333,0.03055050463289331,230
5,40,0.0001,-0.0002,100.0,518.67,642.76,1583.56,1402.27,14.62,21.61,554.38,2387.97,9066.78,1.3,47.25,522.25,2387.97,8151.02,8.4272,0.03,390,2388,100.0,38.97,23.3585,518.67,0.0,642.32,0.47286361670123095,1582.18,2.970976270521925,1398.493333333333,3.2777482107888165,14.62,0.0,21.61,0.0,554.6333333333333,0.3557152419184922,2387.9966666666664,0.025166114783964487,229
5,41,0.0011,-0.0001,100.0,518.67,642.82,1585.13,1399.13,14.62,21.6,554.75,2388.0,9073.97,1.3,47.22,522.21,2388.0,8149.98,8.398,0.03,392,2388,100.0,38.93,23.4126,518.67,0.0,642.4666666666667,0.5608327142143775,1582.4866666666667,3.31307007673202,1399.2633333333335,2.9422666998978833,14.62,0.0,21.606666666666666,0.005773502691894596,554.7233333333334,0.3308070938373783,2387.99,0.017320508075705843,228
5,42,0.0001,-0.0002,100.0,518.67,641.92,1589.59,1394.97,14.62,21.61,554.13,2387.96,9070.52,1.3,47.37,522.62,2387.97,8154.04,8.3654,0.03,392,2388,100.0,38.87,23.4851,518.67,0.0,642.5,0.5031898250161421,1586.0933333333335,3.128295595580503,1398.79,3.6618574521676477,14.62,0.0,21.606666666666666,0.005773502691894596,554.4200000000001,0.31192947920940856,2387.976666666667,0.020816659995325067,227
5,43,-0.0015,-0.0004,100.0,518.67,641.78,1587.27,1394.26,14.62,21.61,554.64,2387.97,9071.84,1.3,47.01,522.37,2388.0,8155.95,8.3975,0.03,392,2388,100.0,39.06,23.442,518.67,0.0,642.1733333333333,0.5643875736878042,1587.33,2.2306052990145475,1396.1200000000001,2.630798357913725,14.62,0.0,21.606666666666666,0.005773502691894596,554.5066666666667,0.33080709383744683,2387.976666666667,0.020816659995325067,226
5,44,-0.0011,-0.0001,100.0,518.67,641.77,1583.83,1395.7,14.62,21.61,555.48,2387.99,9067.4,1.3,47.32,522.68,2387.99,8148.03,8.4219,0.03,391,2388,100.0,39.06,23.3576,518.67,0.0,641.8233333333333,0.08386497083556953,1586.8966666666665,2.8980913259120418,1394.9766666666667,0.7200231477787714,14.62,0.0,21.61,0.0,554.75,0.6816890786860692,2387.9733333333334,0.015275252317597155,225
5,45,0.0028,0.0004,100.0,518.67,642.32,1584.3,1399.71,14.62,21.61,554.7,2387.97,9064.28,1.3,47.0,522.54,2387.97,8146.26,8.3735,0.03,393,2388,100.0,39.2,23.3398,518.67,0.0,641.9566666666666,0.3146956201367587,1585.1333333333332,1.8652703110624271,1396.5566666666666,2.8241871987059275,14.62,0.0,21.61,0.0,554.9399999999999,0.4686149805542331,2387.976666666666,0.011547005385094766,224
5,46,-0.0023,-0.0003,100.0,518.67,642.24,1586.87,1400.55,14.62,21.61,554.49,2388.02,9065.41,1.3,47.27,521.62,2387.94,8147.77,8.4055,0.03,392,2388,100.0,38.89,23.3304,518.67,0.0,642.11,0.2971531591619102,1585.0,1.636429039096364,1398.6533333333334,2.591916922536424,14.62,0.0,21.61,0.0,554.89,0.5216320542296454,2387.9933333333333,0.025166114784423762,223
5,47,0.0002,-0.0002,100.0,518.67,641.95,1579.17,1397.44,14.62,21.6,554.74,2388.0,9068.21,1.3,47.05,522.57,2388.0,8147.3,8.4182,0.03,391,2388,100.0,39.06,23.4378,518.67,0.0,642.1700000000001,0.19467922333899604,1583.4466666666667,3.9202848535959607,1399.2333333333336,1.6088608806636153,14.62,0.0,21.606666666666666,0.005773502691894596,554.6433333333333,0.13428824718925608,2387.9966666666664,0.02516611478429577,222
5,48,0.0037,0.0,100.0,518.67,641.38,1576.29,1395.62,14.62,21.61,554.93,2387.98,9072.03,1.3,47.24,522.65,2388.04,8146.91,8.3869,0.03,392,2388,100.0,38.89,23.4698,518.67,0.0,641.8566666666667,0.43753095128588904,1580.7766666666666,5.469929920331688,1397.8700000000001,2.492970116146377,14.62,0.0,21.606666666666666,0.005773502691894596,554.7199999999999,0.22068076490670263,2388.0,0.019999999999801815,221
5,49,0.0004,-0.0004,100.0,518.67,642.11,1583.18,1394.48,14.62,21.61,554.64,2388.03,9069.21,1.3,47.07,522.5,2387.94,8153.73,8.398,0.03,392,2388,100.0,38.99,23.311,518.67,0.0,641.8133333333334,0.3837099599086713,1579.5466666666664,3.4604094170117135,1395.8466666666666,1.4929612631732554,14.62,0.0,21.606666666666666,0.005773502691894596,554.77,0.14730919862589673,2388.0033333333336,0.025166114783934372,220
5,50,-0.0011,-0.0001,100.0,518.67,642.2,1586.48,1403.06,14.62,21.61,554.98,2387.97,9067.24,1.3,47.37,522.56,2388.03,8148.17,8.4228,0.03,390,2388,100.0,39.13,23.3994,518.67,0.0,641.8966666666666,0.44970360609309246,1581.9833333333333,5.199330085053115,1397.72,4.65957079568486,14.62,0.0,21.61,0.0,554.85,0.18357559750633504,2387.9933333333333,0.03214550253712676,219
5,51,-0.0037,0.0,100.0,518.67,642.32,1580.84,1393.67,14.62,21.61,555.05,2388.03,9071.92,1.3,47.27,521.92,2387.97,8149.73,8.4279,0.03,390,2388,100.0,39.03,23.513,518.67,0.0,642.21,0.10535653752764969,1583.5,2.8335843026107184,1397.07,5.203277813071299,14.62,0.0,21.61,0.0,554.89,0.2193171219941673,2388.01,0.03464101615102333,218
5,52,0.0006,-0.0,100.0,518.67,641.86,1585.97,1403.88,14.62,21.6,554.94,2387.98,9066.99,1.3,47.06,522.03,2387.99,8140.95,8.431,0.03,393,2388,100.0,39.04,23.3502,518.67,0.0,642.1266666666667,0.23860706890857564,1584.43,3.1194711090183227,1400.2033333333336,5.672868175211536,14.62,0.0,21.606666666666666,0.005773502691894596,554.99,0.055677643626513645,2387.9933333333333,0.03214550253712676,217
5,53,0.0008,0.0001,100.0,518.67,642.2,1582.71,1393.24,14.62,21.61,554.25,2388.03,9077.51,1.3,47.2,522.72,2388.03,8156.34,8.3814,0.03,392,2388,100.0,38.86,23.5408,518.67,0.0,642.1266666666667,0.23860706890857564,1583.1733333333334,2.596195935081956,1396.93,6.0227153344651425,14.62,0.0,21.606666666666666,0.005773502691894596,554.7466666666667,0.4336281048699874,2388.013333333334,0.02886751345861488,216
5,54,-0.0023,0.0005,100.0,518.67,642.14,1577.1,1399.58,14.62,21.61,554.19,2387.99,9062.69,1.3,47.25,522.25,2387.96,8150.69,8.3797,0.03,392,2388,100.0,38.99,23.4374,518.67,0.0,642.0666666666667,0.18147543451698883,1581.9266666666665,4.486583704037972,1398.8999999999999,5.352494745443236,14.62,0.0,21.606666666666666,0.005773502691894596,554.46,0.41677331968327597,2388.0,0.026457513110671977,215
5,55,-0.0004,-0.0005,100.0,518.67,641.98,1586.8,1394.57,14.62,21.61,555.17,2387.96,9061.38,1.3,47.11,522.39,2387.96,8147.61,8.4043,0.03,391,2388,100.0,39.1,23.4353,518.67,0.0,642.1066666666667,0.11372481406068294,1582.2033333333331,4.869808346674247,1395.7966666666664,3.343266865408395,14.62,0.0,21.61,0.0,554.5366666666667,0.5493025881361867,2387.9933333333333,0.035118845843236754,214
5,56,-0.0016,0.0003,100.0,518.67,642.12,1581.49,1397.74,14.62,21.61,554.59,2387.98,9069.99,1.3,47.2,522.7,2387.92,8148.97,8.3772,0.03,391,2388,100.0,39.05,23.4661,518.67,0.0,642.0799999999999,0.08717797886960561,1581.7966666666664,4.857266034853258,1397.2966666666669,2.534252026404238,14.62,0.0,21.61,0.0,554.65,0.4927473997899829,2387.976666666667,0.015275252319420582,213
5,57,-0.0002,0.0001,100.0,518.67,641.95,1578.24,1394.93,14.62,21.61,554.47,2388.01,9066.62,1.3,47.18,522.61,2387.96,8145.61,8.4152,0.03,393,2388,100.0,39.1,23.458,518.67,0.0,642.0166666666668,0.09073771725756086,1582.1766666666665,4.32111482528963,1395.7466666666667,1.735636290626076,14.62,0.0,21.61,0.0,554.7433333333333,0.37434387043618256,2387.9833333333336,0.025166114785560655,212
5,58,-0.0008,0.0004,100.0,518.67,642.61,1581.9,1399.9,14.62,21.61,554.31,2388.01,9066.63,1.3,47.18,522.44,2388.0,8151.52,8.4093,0.03,391,2388,100.0,39.01,23.3758,518.67,0.0,642.2266666666667,0.34268547289478357,1580.5433333333333,2.005251438933066,1397.5233333333333,2.4920741026970976,14.62,0.0,21.61,0.0,554.4566666666666,0.14047538337050458,2388.0,0.017320508075257323,211
5,59,0.001,0.0005,100.0,518.67,642.05,1589.45,1400.43,14.62,21.6,554.4,2387.96,9066.93,1.3,47.24,522.46,2388.0,8149.3,8.4024,0.03,391,2388,100.0,38.98,23.4878,518.67,0.0,642.2033333333333,0.3557152419184764,1583.1966666666667,5.716382888972336,1398.42,3.034023730954958,14.62,0.0,21.606666666666666,0.005773502691894596,554.3933333333333,0.08020806276846422,2387.993333333334,0.02886751345952067,210
5,60,-0.0008,-0.0005,100.0,518.67,642.0,1582.34,1396.08,14.62,21.61,554.45,2388.06,9058.23,1.3,47.0,522.22,2388.04,8149.18,8.4251,0.03,393,2388,100.0,39.29,23.3856,518.67,0.0,642.2199999999999,0.33867388443722934,1584.5633333333335,4.237691981884964,1398.8033333333333,2.3733169475083558,14.62,0.0,21.606666666666666,0.005773502691894596,554.3866666666667,0.07094598884410518,2388.01,0.050000000000087155,209
5,61,-0.0024,0.0001,100.0,518.67,642.36,1586.95,1396.92,14.62,21.61,554.64,2388.01,9074.25,1.3,47.12,522.82,2388.03,8148.27,8.3844,0.03,391,2388,100.0,38.97,23.3773,518.67,0.0,642.1366666666667,0.19502136635024495,1586.2466666666667,3.606803755865718,1397.8100000000002,2.3075311482186667,14.62,0.0,21.606666666666666,0.005773502691894596,554.4966666666667,0.12662279942054974,2388.01,0.050000000000087155,208
5,62,0.0025,-0.0001,100.0,518.67,641.94,1581.42,1406.63,14.62,21.61,554.57,2388.01,9065.88,1.3,47.33,522.33,2388.01,8150.99,8.4145,0.03,390,2388,100.0,38.98,23.4888,518.67,0.0,642.1,0.22715633383147923,1583.57,2.9630896037755923,1399.8766666666668,5.863619473782988,14.62,0.0,21.61,0.0,554.5533333333334,0.09609023536818118,2388.0266666666666,0.028867513459783216,207
5,63,0.003,0.0003,100.0,518.67,642.18,1585.76,1392.17,14.62,21.61,554.81,2388.01,9071.42,1.3,47.31,522.15,2387.95,8150.35,8.3846,0.03,392,2388,100.0,38.93,23.4232,518.67,0.0,642.16,0.2107130750565194,1584.71,2.9106872040805563,1398.5733333333335,7.370416089565791,14.62,0.0,21.61,0.0,554.6733333333333,0.12342339054299527,2388.01,1.5078835836975367e-07,206
5,64,0.0001,-0.0002,100.0,518.67,642.4,1586.2,1396.45,14.62,21.61,554.12,2387.98,9065.47,1.3,47.15,522.26,2388.0,8151.37,8.3905,0.03,391,2388,100.0,39.04,23.4054,518.67,0.0,642.1733333333333,0.23007245235600585,1584.46,2.641893260523459,1398.4166666666667,7.427902350820902,14.62,0.0,21.61,0.0,554.5,0.3502855977624309,2388.0,0.01732050807639502,205
5,65,0.0006,-0.0001,100.0,518.67,641.96,1578.21,1389.19,14.62,21.61,554.64,2388.02,9071.71,1.3,47.02,522.18,2387.95,8152.49,8.4485,0.03,392,2388,100.0,39.12,23.5078,518.67,0.0,642.18,0.2199999999995034,1583.39,4.491402898872915,1392.6033333333332,3.6493469735481563,14.62,0.0,21.61,0.0,554.5233333333332,0.3594903800286098,2388.0033333333336,0.02081665999525224,204
5,66,0.005,0.0004,100.0,518.67,642.16,1582.39,1402.35,14.62,21.61,554.21,2387.98,9069.46,1.3,47.0,522.25,2388.0,8151.26,8.3881,0.03,391,2388,100.0,38.92,23.3782,518.67,0.0,642.1733333333333,0.2203028218909433,1582.2666666666667,3.9964275713870165,1395.9966666666667,6.591701854099382,14.62,0.0,21.61,0.0,554.3233333333333,0.2779088579608919,2387.9933333333333,0.023094010767851184,203
5,67,0.0005,-0.0004,100.0,518.67,641.67,1582.01,1396.82,14.62,21.61,555.49,2388.02,9074.04,1.3,47.11,522.57,2387.94,8151.21,8.4105,0.03,391,2388,100.0,38.91,23.3088,518.67,0.0,641.93,0.24637369989443225,1580.8700000000001,2.311449761516649,1396.12,6.607866524075955,14.62,0.0,21.61,0.0,554.7800000000001,0.6513831437792343,2388.0066666666667,0.023094010768310646,202
5,68,-0.0018,0.0001,100.0,518.67,642.0,1579.94,1395.59,14.62,21.6,554.06,2388.05,9069.6,1.3,47.27,522.92,2387.99,8146.84,8.425,0.03,393,2388,100.0,39.06,23.3948,518.67,0.0,641.9433333333333,0.2498666310914906,1581.4466666666667,1.3185724604077316,1398.2533333333333,3.600726778489876,14.62,0.0,21.606666666666666,0.005773502691894596,554.5866666666667,0.7858965156641914,2388.016666666667,0.03511884584374391,201
5,69,-0.0017,-0.0002,100.0,518.67,641.9,1589.43,1390.32,14.62,21.61,554.63,2388.04,9069.58,1.3,47.1,522.89,2388.02,8152.11,8.4083,0.03,391,2388,100.0,38.93,23.414,518.67,0.0,641.8566666666667,0.16921386861890625,1583.7933333333333,4.99001336003572,1394.243333333333,3.4529166415283234,14.62,0.0,21.606666666666666,0.005773502691894596,554.7266666666667,0.7198842499548891,2388.0366666666664,0.01527525231999116,200
5,70,0.0009,-0.0004,100.0,518.67,641.86,1583.3,1389.87,14.62,21.61,554.51,2387.97,9071.62,1.3,47.1,522.38,2387.99,8146.12,8.3582,0.03,390,2388,100.0,39.05,23.3696,518.67,0.0,641.9200000000001,0.07211102550685786,1584.2233333333334,4.811905374519841,1391.9266666666665,3.1805083451153955,14.62,0.0,21.606666666666666,0.005773502691894596,554.4,0.30049958402598986,2388.02,0.043588989436501635,199
5,71,0.0011,0.0004,100.0,518.67,642.35,1581.52,1401.7,14.62,21.6,554.13,2388.01,9068.96,1.3,47.26,521.97,2388.03,8155.12,8.3996,0.03,393,2388,100.0,39.21,23.3416,518.67,0.0,642.0366666666667,0.2720906711613709,1584.75,4.149566242391814,1393.9633333333331,6.703926710021897,14.62,0.0,21.606666666666666,0.005773502691894596,554.4233333333333,0.2610236260055828,2388.0066666666667,0.03511884584383024,198
5,72,0.0036,-0.0003,100.0,518.67,641.76,1580.74,1399.84,14.62,21.61,554.47,2388.04,9073.58,1.3,47.06,522.41,2388.03,8151.47,8.4018,0.03,391,2388,100.0,39.08,23.4505,518.67,0.0,641.99,0.3157530680764606,1581.8533333333332,1.3121483655985235,1397.1366666666665,6.361464716033331,14.62,0.0,21.606666666666666,0.005773502691894596,554.37,0.20880613017764366,2388.0066666666667,0.03511884584383024,197
